Process Log - Created at 2025-03-19 21:40:07.464154

=== Process List at 2025-03-19 21:40:07.464487 ===
PID: 0, Name: System Idle Process, Path: None
PID: 7440, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 7720, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 7764, Name: nessusd.exe, Path: C:\Program Files\Tenable\Nessus\nessusd.exe
PID: 7772, Name: LenovoVantage-(GenericMessagingAddin).exe, Path: C:\Program Files (x86)\Lenovo\VantageService\4.3.21.0\LenovoVantage-(GenericMessagingAddin).exe
PID: 8116, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 8140, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 8400, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 8412, Name: LsaToast.exe, Path: C:\Program Files\Lenovo\Lenovo Smart Appearance Components\Components\IntelligentSensingAwareService\LsaToast.exe
PID: 8456, Name: WmiPrvSE.exe, Path: C:\Windows\System32\wbem\WmiPrvSE.exe
PID: 8548, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 8704, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 8720, Name: unsecapp.exe, Path: C:\Windows\System32\wbem\unsecapp.exe
PID: 8728, Name: dllhost.exe, Path: C:\Windows\System32\dllhost.exe
PID: 8736, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 8772, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 9152, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 9288, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 9304, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 9468, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 9484, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 9524, Name: ShellHost.exe, Path: C:\Windows\System32\ShellHost.exe
PID: 9580, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 9604, Name: SystemSettings.exe, Path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
PID: 9612, Name: vmmemWSL, Path: vmmemWSL
PID: 9640, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 9704, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 9804, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 9856, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 10028, Name: gamingservices.exe, Path: C:\Program Files\WindowsApps\Microsoft.GamingServices_26.95.25001.0_x64__8wekyb3d8bbwe\gamingservices.exe
PID: 10088, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 10112, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 10124, Name: gamingservicesnet.exe, Path: C:\Program Files\WindowsApps\Microsoft.GamingServices_26.95.25001.0_x64__8wekyb3d8bbwe\gamingservicesnet.exe
PID: 10188, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 10232, Name: LenovoVantage-(VantageCoreAddin).exe, Path: C:\Program Files (x86)\Lenovo\VantageService\4.3.21.0\LenovoVantage-(VantageCoreAddin).exe
PID: 10300, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 10380, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 10672, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 10816, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 10860, Name: Widgets.exe, Path: C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_524.34401.20.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe
PID: 10928, Name: AggregatorHost.exe, Path: C:\Windows\System32\AggregatorHost.exe
PID: 11020, Name: BraveCrashHandler64.exe, Path: C:\Program Files (x86)\BraveSoftware\Update\1.3.361.151\BraveCrashHandler64.exe
PID: 11052, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 11072, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 11124, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 11248, Name: unsecapp.exe, Path: C:\Windows\System32\wbem\unsecapp.exe
PID: 11280, Name: vmwp.exe, Path: C:\Windows\System32\vmwp.exe
PID: 11300, Name: vmcompute.exe, Path: C:\Windows\System32\vmcompute.exe
PID: 11340, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 11344, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 11392, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 11468, Name: NisSrv.exe, Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25010.11-0\NisSrv.exe
PID: 11636, Name: com.docker.backend.exe, Path: C:\Program Files\Docker\Docker\resources\com.docker.backend.exe
PID: 11800, Name: Discord.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Discord\app-1.0.9186\Discord.exe
PID: 11820, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 11904, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 12004, Name: wslrelay.exe, Path: C:\Program Files\WSL\wslrelay.exe
PID: 12008, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 12128, Name: LenovoVantage-(IdeaNotebookAddin).exe, Path: C:\Program Files (x86)\Lenovo\VantageService\4.3.21.0\LenovoVantage-(IdeaNotebookAddin).exe
PID: 12240, Name: SecurityHealthService.exe, Path: C:\Windows\System32\SecurityHealthService.exe
PID: 12392, Name: LenovoVantage-(SmartDisplayAddin).exe, Path: C:\Program Files (x86)\Lenovo\VantageService\4.3.21.0\LenovoVantage-(SmartDisplayAddin).exe
PID: 12400, Name: Discord.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Discord\app-1.0.9186\Discord.exe
PID: 12740, Name: ShellExperienceHost.exe, Path: C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
PID: 12760, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 12980, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 13000, Name: WmiApSrv.exe, Path: C:\Windows\System32\wbem\WmiApSrv.exe
PID: 13040, Name: AutoModeDetect.exe, Path: C:\Windows\System32\AutoModeDetect.exe
PID: 13260, Name: taskhostw.exe, Path: C:\Windows\System32\taskhostw.exe
PID: 13396, Name: Lenovo.Modern.ImController.PluginHost.Device.exe, Path: C:\Windows\Lenovo\ImController\PluginHost86\Lenovo.Modern.ImController.PluginHost.Device.exe
PID: 13504, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 13508, Name: ipf_helper.exe, Path: C:\Windows\System32\DriverStore\FileRepository\ipf_cpu.inf_amd64_7b0f1310c58d1db9\ipf_helper.exe
PID: 13636, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 14084, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 14116, Name: Locator.exe, Path: C:\Windows\System32\Locator.exe
PID: 14284, Name: PhoneExperienceHost.exe, Path: C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24121.85.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe
PID: 14304, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 14384, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 14512, Name: SmartSenseController.exe, Path: C:\Windows\System32\DriverStore\FileRepository\lnvsst.inf_amd64_f352f4254b85e733\SmartSenseController.exe
PID: 14520, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 14740, Name: Lenovo.Modern.ImController.PluginHost.Device.exe, Path: C:\Windows\Lenovo\ImController\PluginHost86\Lenovo.Modern.ImController.PluginHost.Device.exe
PID: 15204, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 15656, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 15776, Name: splunk-perfmon.exe, Path: C:\Program Files\SplunkUniversalForwarder\bin\splunk-perfmon.exe
PID: 15856, Name: LenovoVantage-(SettingsWidgetAddin).exe, Path: C:\Program Files (x86)\Lenovo\VantageService\4.3.21.0\LenovoVantage-(SettingsWidgetAddin).exe
PID: 16036, Name: splunk-winevtlog.exe, Path: C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe
PID: 16180, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 16188, Name: compsup.exe, Path: C:\Program Files\Splunk\bin\compsup.exe
PID: 16532, Name: Docker Desktop.exe, Path: C:\Program Files\Docker\Docker\frontend\Docker Desktop.exe
PID: 16728, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 16772, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 16856, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 16876, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 17088, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 17164, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 17200, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 17296, Name: dllhost.exe, Path: C:\Windows\System32\dllhost.exe
PID: 17684, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 17724, Name: mongod.exe, Path: C:\Program Files\Splunk\bin\mongod.exe
PID: 17800, Name: AppProvisioningPlugin.exe, Path: C:\ProgramData\Lenovo\Udc\Hosts\24.10.0.10\x64\AppProvisioningPlugin.exe
PID: 17832, Name: LenovoVantage-(GenericTelemetryAddin).exe, Path: C:\Program Files (x86)\Lenovo\VantageService\4.3.21.0\LenovoVantage-(GenericTelemetryAddin).exe
PID: 18416, Name: sihost.exe, Path: C:\Windows\System32\sihost.exe
PID: 18544, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 18740, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 18752, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 18784, Name: csrss.exe, Path: C:\Windows\System32\csrss.exe
PID: 18840, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 18848, Name: dllhost.exe, Path: C:\Windows\System32\dllhost.exe
PID: 18940, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 18996, Name: identity.exe, Path: C:\Program Files\Splunk\var\run\supervisor\pkg-run\pkg-identity3157175632\identity.exe
PID: 19012, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 19084, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 19120, Name: SearchIndexer.exe, Path: C:\Windows\System32\SearchIndexer.exe
PID: 19348, Name: uihost.exe, Path: C:\Program Files\McAfee\WebAdvisor\uihost.exe
PID: 19568, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 19580, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 19720, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 19856, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 19868, Name: ApplicationFrameHost.exe, Path: C:\Windows\System32\ApplicationFrameHost.exe
PID: 20020, Name: splunkd.exe, Path: C:\Program Files\Splunk\bin\splunkd.exe
PID: 20032, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 20208, Name: python3.9.exe, Path: C:\Program Files\Splunk\bin\python3.9.exe
PID: 20364, Name: WidgetService.exe, Path: C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.1.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe
PID: 20456, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 20460, Name: dwm.exe, Path: C:\Windows\System32\dwm.exe
PID: 20740, Name: SearchProtocolHost.exe, Path: C:\Windows\System32\SearchProtocolHost.exe
PID: 20776, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 20888, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 21012, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 21300, Name: LenovoVantage-(MultimediaAddin).exe, Path: C:\Program Files (x86)\Lenovo\VantageService\4.3.21.0\LenovoVantage-(MultimediaAddin).exe
PID: 21376, Name: powershell.exe, Path: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
PID: 22412, Name: explorer.exe, Path: C:\Windows\explorer.exe
PID: 22472, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 22732, Name: powershell.exe, Path: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
PID: 22780, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 22868, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 22900, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 23056, Name: powershell.exe, Path: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
PID: 23152, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 23232, Name: StartMenuExperienceHost.exe, Path: C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
PID: 23492, Name: python.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Python\Python313\python.exe
PID: 23504, Name: UserOOBEBroker.exe, Path: C:\Windows\System32\oobe\UserOOBEBroker.exe
PID: 23608, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 23672, Name: wslhost.exe, Path: C:\Program Files\WSL\wslhost.exe
PID: 23696, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 23728, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 23840, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 24076, Name: winlogon.exe, Path: C:\Windows\System32\winlogon.exe
PID: 24196, Name: pwahelper.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\pwahelper.exe
PID: 24216, Name: Docker Desktop.exe, Path: C:\Program Files\Docker\Docker\frontend\Docker Desktop.exe
PID: 24224, Name: pet.exe, Path: C:\Users\NANDHA GOPAL\.vscode\extensions\ms-python.python-2025.2.0-win32-x64\python-env-tools\bin\pet.exe
PID: 24260, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 24312, Name: wsl.exe, Path: C:\Program Files\WSL\wsl.exe
PID: 24384, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 24444, Name: Discord.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Discord\app-1.0.9186\Discord.exe
PID: 24556, Name: fontdrvhost.exe, Path: C:\Windows\System32\fontdrvhost.exe
PID: 24604, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 24620, Name: dllhost.exe, Path: C:\Windows\System32\dllhost.exe
PID: 24740, Name: WhatsApp.exe, Path: C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2504.2.0_x64__cv1g1gvanyjgm\WhatsApp.exe
PID: 24780, Name: com.docker.backend.exe, Path: C:\Program Files\Docker\Docker\resources\com.docker.backend.exe
PID: 24832, Name: FnHotkeyUtility.exe, Path: C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_835bd694f1ef7154\FnHotkeyUtility.exe
PID: 24888, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 25076, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 25100, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 25120, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 25164, Name: LenovoVantage-(LenovoServiceBridgeAddin).exe, Path: C:\Program Files (x86)\Lenovo\VantageService\4.3.21.0\LenovoVantage-(LenovoServiceBridgeAddin).exe
PID: 25240, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 25452, Name: com.docker.dev-envs.exe, Path: C:\Program Files\Docker\Docker\resources\com.docker.dev-envs.exe
PID: 25504, Name: FnHotkeyCapsLKNumLK.exe, Path: C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_835bd694f1ef7154\FnHotkeyCapsLKNumLK.exe
PID: 25584, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 25688, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 26360, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 26544, Name: python3.9.exe, Path: C:\Program Files\Splunk\bin\python3.9.exe
PID: 26676, Name: python.exe, Path: C:\Users\NANDHA GOPAL\OneDrive\Desktop\practice\.venv\Scripts\python.exe
PID: 26840, Name: wslhost.exe, Path: C:\Program Files\WSL\wslhost.exe
PID: 27316, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 27656, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 27880, Name: wsl.exe, Path: C:\Program Files\WSL\wsl.exe
PID: 27928, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 28148, Name: UserSSCtrl.exe, Path: C:\Windows\System32\DriverStore\FileRepository\lnvsst.inf_amd64_f352f4254b85e733\UserSSCtrl.exe
PID: 28228, Name: SDXHelper.exe, Path: C:\Program Files\Microsoft Office\root\Office16\SDXHelper.exe
PID: 28572, Name: wslhost.exe, Path: C:\Program Files\WSL\wslhost.exe
PID: 28616, Name: msrdc.exe, Path: C:\Program Files\WSL\msrdc.exe
PID: 28692, Name: wslhost.exe, Path: C:\Program Files\WSL\wslhost.exe
PID: 29088, Name: wsl.exe, Path: C:\Windows\System32\wsl.exe
PID: 29340, Name: com.docker.build.exe, Path: C:\Program Files\Docker\Docker\resources\com.docker.build.exe
PID: 29580, Name: wsl.exe, Path: C:\Windows\System32\wsl.exe
PID: 29612, Name: WmiPrvSE.exe, Path: C:\Windows\System32\wbem\WmiPrvSE.exe
PID: 30252, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 30668, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 31544, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
